FTR,HTP,ATP,HM1,HM2,HM3,AM1,AM2,AM3,HTGD,ATGD,DiffFormPts,DiffLP
NH,0.7727272727,1.363636364,W,L,D,W,L,L,-0.6818181818,0.1818181818,0.09090909091,3
NH,0.8181818182,1.5,W,L,D,L,L,L,-0.4090909091,0.09090909091,-0.09090909091,-6
H,2.090909091,1.681818182,W,W,W,W,L,W,0.9545454545,0.5,0.04545454545,2
NH,0.9545454545,1.818181818,L,L,D,W,W,W,-0.1818181818,0.04545454545,-0.5454545455,4
NH,0.9545454545,1.863636364,L,W,D,W,D,W,-0.2272727273,0.6818181818,-0.1818181818,2
H,0.8695652174,1,W,L,D,L,L,L,-0.7391304348,-0.2608695652,0.1739130435,0
H,1.869565217,1.826086957,D,W,W,D,W,D,1.086956522,0.652173913,-0.04347826087,1
H,1.608695652,0.7826086957,L,W,L,L,L,L,0.3913043478,-0.9130434783,0.347826087,-17
NH,1,1.565217391,W,L,D,W,L,L,-0.7391304348,0.1739130435,-0.08695652174,-5
NH,1.347826087,2.217391304,D,W,L,W,W,W,0.1739130435,1.043478261,-0.347826087,10
H,0.9130434783,0.8260869565,L,L,L,L,L,W,-0.2608695652,-1.130434783,-0.2173913043,-3
H,1.043478261,0.9565217391,D,L,W,D,L,W,-0.3043478261,-0.2173913043,-0.04347826087,7
NH,2.130434783,0.7826086957,W,W,W,L,W,L,1,-0.4782608696,0.4782608696,-7
H,0.7826086957,0.9565217391,D,W,L,L,L,D,-0.652173913,-0.6086956522,0.3043478261,4
NH,1.869565217,2.173913043,W,W,W,W,W,W,0.1304347826,1.652173913,-0.08695652174,3
H,0.75,1,L,L,L,D,W,L,-0.9583333333,-0.7083333333,-0.1666666667,7
H,1.75,1.125,L,D,W,W,D,L,0.4583333333,-0.25,0,-9
NH,0.7916666667,1.333333333,L,L,L,D,D,W,-1.166666667,0.1666666667,-0.08333333333,-2
NH,0.9583333333,1.791666667,L,L,L,L,W,W,-0.2916666667,-0.04166666667,-0.375,13
NH,1.541666667,0.875,D,W,L,W,D,W,0.1666666667,-0.5833333333,-0.1666666667,-1
H,0.9166666667,1.666666667,L,L,L,W,L,W,-0.625,0.4583333333,-0.3333333333,12
H,0.7916666667,1,D,L,W,W,L,L,-0.4583333333,-0.1666666667,0.04166666667,1
H,2.166666667,0.9583333333,D,W,W,W,W,L,1,-0.6666666667,0.25,-14
NH,0.9166666667,1.916666667,L,D,L,W,D,W,-0.25,1.208333333,-0.2083333333,1
NH,2.208333333,2.083333333,W,W,W,D,W,W,1.75,0.9583333333,0.08333333333,-1
NH,1.08,0.88,L,W,D,W,D,L,-0.28,-0.36,0,5
H,2.12,1.48,W,D,W,L,D,W,0.96,0.04,0.36,-13
H,0.92,0.92,L,W,W,D,L,D,-0.72,-0.24,0.08,10
H,1.88,2.2,D,W,D,W,D,W,1.16,1.04,-0.08,3
NH,0.96,2.12,L,D,W,L,W,W,-0.72,1.64,-0.28,9
NH,1.4,1,W,D,D,W,L,L,0.28,-0.56,0.16,1
NH,0.96,0.96,W,W,D,D,L,L,-0.44,-0.28,0.36,-1
H,0.96,0.84,L,W,L,W,L,L,-0.24,-0.88,0,-9
NH,1.6,0.76,L,W,L,L,L,L,0.4,-1.24,0.12,-11
H,1.76,1.8,D,L,W,W,L,D,-0.04,0.48,0.08,-1
NH,0.8076923077,1.038461538,L,W,L,L,L,W,-0.9615384615,-0.3461538462,-0.03846153846,3
NH,1.038461538,1.384615385,W,D,L,D,W,D,-0.1923076923,0.2692307692,-0.1923076923,4
NH,0.8846153846,2.153846154,L,D,L,W,W,D,-0.3076923077,1.038461538,-0.4230769231,5
H,0.9615384615,0.9615384615,W,W,D,D,L,D,-0.2692307692,-0.6923076923,0.1923076923,-1
NH,2.115384615,1.576923077,L,W,D,D,L,W,0.8461538462,0.3846153846,0.1153846154,3
NH,0.7692307692,1.923076923,D,L,L,W,D,W,-1.192307692,1.269230769,-0.3846153846,5
NH,1.423076923,1.807692308,L,L,D,W,D,L,-0.07692307692,0,-0.2307692308,11
NH,1,1.038461538,D,W,L,W,L,W,-0.5384615385,-0.1153846154,-0.07692307692,4
H,2.115384615,0.9230769231,L,W,D,L,W,W,0.8461538462,-0.5,0,-13
NH,0.8076923077,1.038461538,L,W,L,W,D,L,-0.9615384615,-0.1923076923,-0.03846153846,0
H,2.111111111,1.666666667,D,W,W,L,L,W,1,0.3703703704,0.2592592593,-3
NH,0.962962963,1.555555556,L,W,L,D,D,L,-0.6666666667,0.3703703704,0.1481481481,17
H,2.111111111,1,W,D,L,D,D,W,1.555555556,-0.5185185185,0.1851851852,-11
NH,0.8888888889,0.7407407407,D,L,D,L,D,L,-0.2962962963,-1.185185185,0.07407407407,-4
H,1.037037037,1.444444444,W,W,W,W,D,W,-0.1851851852,0.2962962963,0.03703703704,-4
H,1.962962963,1.037037037,W,W,D,D,W,L,1.259259259,-0.1111111111,0.1481481481,-2
H,1.37037037,1.037037037,L,L,L,D,L,L,-0.2222222222,-0.3333333333,-0.03703703704,1
H,0.9259259259,1.851851852,L,D,L,W,W,D,-0.7407407407,0.1481481481,-0.1851851852,6
H,1.666666667,1.037037037,L,L,W,W,W,W,0.3703703704,-0.1851851852,-0.2222222222,-4
NH,0.7407407407,2.111111111,L,D,L,D,W,W,-1.185185185,1,-0.3703703704,9
NH,1.071428571,1.428571429,W,L,W,W,L,L,-0.07142857143,-0.1785714286,0.1071428571,2
NH,1.392857143,2,L,W,D,W,W,W,0.2142857143,1.25,-0.1785714286,7
H,0.9642857143,2.107142857,L,D,D,W,D,L,-0.5357142857,0.8928571429,-0.1071428571,9
H,1,1,L,D,L,W,L,D,-0.3571428571,-0.6785714286,-0.03571428571,4
NH,1,0.9642857143,L,D,W,D,L,W,-0.1428571429,-0.6428571429,0,-9
H,1.785714286,0.7857142857,L,W,W,L,D,L,0.1071428571,-1.035714286,0.1071428571,-13
H,0.7857142857,0.75,L,D,L,D,L,D,-1.035714286,-1.142857143,0.07142857143,6
H,2.142857143,1.785714286,W,D,W,L,W,W,1,0.1071428571,0.1428571429,-2
NH,0.9642857143,1.392857143,D,L,W,L,W,D,-0.6428571429,0.2142857143,-0.03571428571,4
NH,1,0.9642857143,W,L,D,L,D,D,-0.6785714286,-0.5357142857,0,-2
NH,0.8620689655,1.655172414,L,D,D,W,W,D,-0.3793103448,0.5172413793,-0.1724137931,7
H,1.068965517,2.172413793,W,L,D,W,W,D,-0.2413793103,1.034482759,-0.3103448276,12
H,1.75862069,0.7586206897,W,W,L,L,L,D,0.4137931034,-1.034482759,0.1724137931,-12
H,0.724137931,1.482758621,L,D,L,W,W,L,-1.172413793,-0.06896551724,-0.1379310345,-4
NH,1.034482759,2.172413793,L,W,L,W,W,W,-0.1724137931,1.689655172,-0.1034482759,16
H,1.344827586,0.9655172414,L,L,W,L,W,L,0.1034482759,-0.7586206897,0.1034482759,3
H,1.034482759,1.068965517,W,L,D,L,W,W,-0.4827586207,-0.1379310345,-0.1379310345,3
NH,0.8620689655,0.9310344828,L,D,L,L,D,L,-0.6206896552,-0.6551724138,0,-1
NH,1,0.8620689655,D,L,D,L,D,D,-0.1379310345,-0.3793103448,0.06896551724,1
NH,1.655172414,2.034482759,W,W,D,W,W,W,0.5172413793,1.310344828,-0.1724137931,-6
NH,1.766666667,2.066666667,L,W,L,W,L,W,0,0.8333333333,0.06666666667,1
NH,0.8333333333,2.066666667,W,L,L,W,W,W,-0.9333333333,1.366666667,-0.3666666667,11
H,2.2,2.066666667,W,W,W,W,L,W,1.133333333,0.8333333333,0.2,-1
H,1.8,0.9666666667,W,W,W,L,D,L,0.4333333333,-0.1666666667,0.1333333333,-3
H,1,0.9333333333,L,L,W,W,L,D,-0.2333333333,-0.3333333333,0.03333333333,10
H,2.2,0.7,W,W,W,L,L,D,1.733333333,-1.2,0.3666666667,-10
H,1.433333333,0.9333333333,L,W,W,D,L,D,-0.1,-0.6333333333,0.03333333333,-2
H,0.9666666667,0.8333333333,D,L,W,L,L,D,-0.7333333333,-0.6333333333,0.1333333333,-6
NH,1.033333333,1.6,L,L,W,L,W,W,-0.2,0.4,0.03333333333,9
NH,1.133333333,1.033333333,W,W,L,D,W,L,-0.2,-0.4666666667,0.03333333333,2
H,1.709677419,1.451612903,L,L,W,W,W,L,-0.03225806452,0.1935483871,-0.09677419355,-9
NH,2,0.935483871,L,W,L,L,L,D,0.6129032258,-0.1935483871,0.1612903226,-5
NH,1.64516129,2.161290323,W,L,W,D,W,W,0.4516129032,1.677419355,-0.09677419355,-1
NH,1.483870968,1.838709677,W,L,W,W,W,W,-0.06451612903,0.5161290323,-0.09677419355,10
H,2.096774194,0.8064516129,W,W,W,L,L,L,1.419354839,-0.6451612903,0.4516129032,-10
H,1,1.064516129,L,L,L,W,L,L,-0.2580645161,-0.1612903226,0,-8
NH,2,2.161290323,L,W,L,D,W,W,0.6129032258,1.677419355,-0.1935483871,2
H,0.9032258065,2.129032258,L,D,L,L,W,W,-0.6451612903,1.064516129,-0.2580645161,15
H,1.64516129,1.096774194,W,L,W,L,W,W,0.4516129032,-0.2903225806,0.09677419355,-14
H,1.451612903,1.483870968,W,W,L,W,L,W,0.1935483871,-0.06451612903,0,-2
H,1.15625,1.03125,W,W,D,L,W,L,-0.28125,-0.1875,0.125,-5
H,0.9375,1,D,L,L,W,L,D,-0.1875,-0.6875,-0.15625,-2
NH,0.90625,0.78125,D,L,W,L,L,W,-0.375,-1,0.0625,-10
NH,0.75,1.875,L,W,L,W,W,W,-1.25,0.5625,-0.34375,6
H,2.125,1.75,W,W,W,W,L,L,1.40625,0,0.28125,2
NH,0.78125,1.0625,L,L,L,W,L,L,-0.75,-0.21875,-0.15625,7
NH,1.0625,0.75,L,L,W,L,W,L,-0.375,-1.25,0.0625,3
NH,0.78125,0.96875,L,L,W,W,L,D,-1,-0.59375,-0.0625,0
H,2.15625,1.15625,W,L,W,W,W,D,1.21875,-0.28125,0.0625,-10
H,1.03125,0.9375,L,W,L,D,L,L,-0.1875,-0.1875,0.125,9
H,2.121212121,1.454545455,L,W,D,W,L,W,1.636363636,0.2727272727,0.0303030303,-12
NH,1.393939394,1.636363636,L,L,W,W,L,W,-0.2727272727,0.4242424242,-0.09090909091,15
NH,0.9696969697,0.9696969697,L,W,L,W,D,L,-0.7575757576,-0.3333333333,-0.09090909091,3
H,1.909090909,1.939393939,W,W,W,D,D,L,0.6363636364,0.5757575758,0.303030303,2
NH,1.121212121,2.151515152,W,W,L,W,W,W,-0.1818181818,1.484848485,-0.2727272727,3
H,1.696969697,0.7575757576,L,W,L,L,L,L,-0.1212121212,-0.7575757576,0.1818181818,-12
H,1.03030303,1.03030303,W,W,L,L,L,L,-0.4848484848,-0.3939393939,0.0303030303,3
H,0.7272727273,0.9696969697,L,L,W,L,W,L,-1.272727273,-0.7575757576,-0.0303030303,1
NH,1.454545455,0.7878787879,W,L,W,D,L,L,0.2727272727,-0.9696969697,0.1515151515,-4
H,1.212121212,1.393939394,W,W,W,L,L,W,-0.2424242424,-0.2727272727,0.2121212121,-3
NH,0.7647058824,1.941176471,D,L,L,W,W,W,-0.7352941176,0.6470588235,-0.4117647059,11
NH,0.9705882353,1.735294118,D,W,D,W,L,W,-0.3235294118,0,0.05882352941,3
H,2.176470588,2.088235294,W,W,W,D,L,W,1.470588235,1.588235294,0.2058823529,5
NH,0.9705882353,2.117647059,L,W,D,W,L,W,-0.1176470588,1.205882353,-0.1470588235,6
H,1.882352941,1.088235294,L,D,D,L,W,W,0.4705882353,-0.2058823529,-0.02941176471,-6
NH,1.941176471,1.088235294,W,W,W,W,W,W,0.6470588235,-0.4411764706,0.1470588235,-12
NH,2.088235294,0.7647058824,D,L,W,D,L,L,1.588235294,-0.7352941176,0.2058823529,-15
NH,1,1.411764706,L,L,L,L,W,L,-0.4117647059,0.1764705882,-0.1764705882,1
NH,0.7647058824,1.176470588,L,D,L,L,W,W,-1.029411765,-0.3235294118,-0.1764705882,5
NH,2.117647059,0.7647058824,W,L,W,D,L,L,1.205882353,-0.7352941176,0.2352941176,-14
NH,1.314285714,0.9428571429,L,L,L,L,L,W,-0.4,-0.1428571429,-0.02857142857,7
H,1.714285714,0.8571428571,D,W,L,W,W,L,0,-1.142857143,-0.05714285714,-7
NH,1.057142857,1.142857143,L,L,W,W,W,W,-0.2571428571,-0.4,-0.1714285714,-8
H,1.885714286,1.628571429,L,W,W,L,W,W,0.6,0.4571428571,0.08571428571,5
NH,1.028571429,1.914285714,L,W,L,W,L,D,-0.2571428571,0.5142857143,0.02857142857,14
NH,0.9142857143,2.2,L,L,L,W,W,W,-0.7714285714,1.457142857,-0.3428571429,4
H,2.114285714,0.9428571429,W,D,L,L,D,W,1.6,-0.3714285714,0.08571428571,-6
NH,0.8571428571,1.028571429,W,W,L,L,W,L,-1.142857143,-0.2571428571,0.08571428571,-6
H,1.628571429,0.9142857143,L,W,W,L,L,L,0.4571428571,-0.7714285714,0.1714285714,-10
H,1.371428571,1.885714286,L,L,W,L,W,W,0.1428571429,0.6,-0.1714285714,8
NH,1.222222222,1.75,D,W,L,W,D,W,-0.2777777778,0.05555555556,0,8
H,1,0.9722222222,W,L,L,L,D,L,-0.1111111111,-0.4722222222,0.1666666667,-6
H,1,1.027777778,W,L,D,L,L,L,-0.3333333333,-0.2777777778,0.05555555556,-2
NH,1.194444444,2.138888889,W,W,W,W,W,D,-0.3611111111,1.611111111,0.1388888889,16
NH,2.222222222,2.083333333,W,W,W,L,W,W,1.444444444,1.138888889,0.1666666667,4
H,0.8888888889,0.8333333333,W,W,D,D,W,L,-0.5555555556,-0.9444444444,0.05555555556,-1
H,1.944444444,1.277777778,W,W,L,L,L,L,0.5833333333,-0.4166666667,0.2222222222,-12
H,0.9722222222,1.027777778,L,D,L,D,L,W,-0.4722222222,-0.25,-0.08333333333,-3
NH,1.666666667,0.8888888889,W,L,W,W,W,D,0.5555555556,-0.5555555556,0.05555555556,-16
H,1.277777778,0.8333333333,L,L,L,D,W,L,-0.4166666667,-0.9444444444,-0.1388888889,-2
H,1.189189189,0.8378378378,L,D,W,D,L,W,-0.2972972973,-1.135135135,0,1
NH,1.054054054,1.405405405,W,W,L,W,D,L,-0.02702702703,0.1891891892,0.05405405405,-5
H,1,1.783783784,L,L,L,W,W,D,-0.2972972973,0.08108108108,-0.1891891892,5
NH,1.864864865,2.162162162,L,W,L,W,W,W,0.5675675676,1.594594595,-0.02702702703,4
H,1.972972973,0.972972973,W,W,W,L,W,L,0.6486486486,-0.3513513514,0.08108108108,-4
NH,2.108108108,0.8648648649,W,L,W,L,L,L,1.162162162,-0.8648648649,0.2432432432,-8
NH,1.162162162,2.162162162,L,W,W,L,W,W,-0.4054054054,1.351351351,0,11
H,1.621621622,1,L,W,L,L,D,L,0.5135135135,-0.2972972973,0.1351351351,-17
H,2.162162162,1.027027027,W,W,W,W,L,D,1.594594595,-0.4054054054,0.1621621622,-13
H,0.9459459459,0.972972973,W,W,W,L,W,L,-0.5135135135,-0.3513513514,0.08108108108,9
NH,0.7894736842,2.078947368,L,L,D,D,W,L,-1.078947368,1.131578947,-0.1578947368,15
NH,0.8157894737,1.157894737,L,D,L,D,L,W,-1.184210526,-0.3947368421,-0.07894736842,-6
NH,0.9736842105,1.815789474,L,L,D,L,L,W,-0.3421052632,0.5263157895,-0.05263157895,12
H,2.131578947,1.289473684,D,L,W,W,L,L,1.315789474,-0.3947368421,0.1842105263,-9
H,2.184210526,1.052631579,W,W,W,W,L,L,1.657894737,-0.2368421053,0.2631578947,-8
NH,0.8684210526,2,D,L,L,W,W,W,-0.8421052632,0.6578947368,-0.2894736842,7
NH,1.447368421,1.657894737,W,W,D,W,L,W,0.2105263158,0.5526315789,-0.05263157895,13
NH,1,1.026315789,W,W,W,L,W,W,-0.4473684211,-0.05263157895,0.1842105263,8
H,1.736842105,1,L,W,W,L,W,L,0.02631578947,-0.5,0.1578947368,-10
NH,0.9473684211,1.236842105,L,L,W,W,L,D,-0.3947368421,-0.2105263158,-0.07894736842,-5
NH,1.25,1.5,D,D,W,L,W,W,0.25,0.75,-0.25,3
H,2.25,2.25,W,W,W,W,W,W,1.75,1.25,0,-9
NH,0.25,0.25,D,L,L,D,L,L,-0.75,-0.75,0,-7
NH,1.5,1.75,W,L,W,W,D,W,0.5,0.5,-0.25,-13
H,1,0.5,W,D,L,D,D,L,0.25,-0.5,0.5,-2
NH,1,0.5,W,D,L,D,L,D,0,-0.5,0.5,-9
NH,0.5,1.5,L,D,D,L,W,W,-0.25,0.5,-1,8
NH,0.5,0.5,L,D,D,L,D,D,-0.75,-0.75,0,12
H,0.5,0.75,D,D,L,W,L,L,-0.25,-1,-0.25,-11
NH,1,0.75,L,D,W,L,W,L,0,-0.25,0.25,3
NH,2,1.2,W,W,D,D,D,D,0.6,0.2,0.8,11
NH,0.4,0.6,D,D,L,D,L,D,-0.6,-0.2,-0.2,4
NH,0.4,1,L,D,D,D,L,D,-1.2,0,-0.6,-6
NH,0.6,0.8,L,W,L,L,W,D,-1.6,-0.2,-0.2,9
NH,1.8,1.4,L,W,W,W,W,D,0.6,1,0.4,4
H,0.8,1.2,D,L,W,L,W,L,-0.2,0.2,-0.4,11
NH,1,0.4,W,L,D,D,D,L,-0.2,-0.6,0.6,-6
H,1,1,W,D,L,W,D,D,-0.2,0.6,0,11
NH,1.4,2.4,D,L,W,W,W,W,0.6,1.8,-1,-2
NH,1.4,0.4,D,L,W,L,L,D,0.4,-1,1,-11
NH,1.5,1.166666667,W,D,D,L,D,L,0.6666666667,0.1666666667,0.3333333333,-2
H,2.166666667,1.666666667,D,W,W,L,W,W,1.5,0,0.5,-12
H,0.8333333333,1.333333333,W,D,D,W,W,D,-0.3333333333,0.1666666667,-0.5,-7
NH,1,1.333333333,D,D,L,D,D,L,0,0.5,-0.3333333333,15
NH,1,0.8333333333,L,L,W,L,W,L,-0.1666666667,-0.3333333333,0.1666666667,-3
H,0.8333333333,1.166666667,L,W,D,W,D,L,0.1666666667,0.1666666667,-0.3333333333,-6
H,1.666666667,0.6666666667,W,W,W,D,L,W,1,-1.333333333,1,-10
NH,0.6666666667,1.5,D,D,L,L,L,W,-0.1666666667,0.3333333333,-0.8333333333,2
H,0.8333333333,0.5,W,L,L,D,D,D,-0.6666666667,-0.5,0.3333333333,-1
H,0.8333333333,0.5,D,L,W,D,L,D,-0.1666666667,-1,0.3333333333,-1
NH,1.428571429,1.571428571,L,L,W,W,D,D,-0.4285714286,0.7142857143,-0.1428571429,14
H,0.8571428571,1.142857143,L,D,D,W,W,D,-0.2857142857,0,-0.7142857143,5
NH,1.142857143,0.4285714286,L,W,W,L,D,D,-0.1428571429,-1,0.5714285714,0
H,1,1.142857143,D,L,L,W,W,L,-0.1428571429,0,-0.4285714286,-15
H,0.7142857143,1.142857143,D,D,D,W,D,L,-0.1428571429,0,-0.5714285714,5
NH,1.428571429,0.4285714286,D,L,L,L,D,L,0.2857142857,-1,0.5714285714,2
H,2.285714286,1.428571429,W,D,W,D,W,D,1.714285714,0.5714285714,0.8571428571,-1
H,1.142857143,0.8571428571,W,L,W,D,L,W,0.2857142857,-0.2857142857,0.4285714286,2
H,1.142857143,1.857142857,D,L,D,W,W,W,0.1428571429,1,-1.142857143,-2
H,1,0.5714285714,L,W,D,L,D,L,0,-1.285714286,0.4285714286,-5
NH,1.25,1.125,L,D,W,W,L,D,0.25,0,0.125,-12
NH,0.5,1.25,D,L,D,W,L,W,-0.875,0.25,-0.375,5
NH,1,2.375,L,W,W,W,W,D,-0.25,1.75,-0.625,8
H,0.75,1.25,L,D,L,L,L,L,-0.375,-0.625,-0.25,-10
H,1.75,1.375,W,W,D,W,D,L,0.875,0.25,0.375,-5
H,0.5,1.125,D,L,D,D,L,W,-0.875,-0.125,-0.625,-8
H,1.625,1,L,W,W,W,D,D,0.75,0.125,0.75,-6
NH,0.5,1.25,L,L,D,W,D,L,-1.375,0,-0.375,16
H,1,1.375,L,W,D,D,D,L,-0.25,0.25,0.25,-3
NH,1,1.375,L,W,W,W,W,L,-0.125,0.375,-0.5,10
NH,1.444444444,1.111111111,W,W,D,D,W,L,0.1111111111,0,0.1111111111,-14
H,1.777777778,1.222222222,W,L,W,W,L,W,1.555555556,-0.1111111111,0.5555555556,-1
NH,0.8888888889,1.222222222,L,W,D,D,L,D,-0.7777777778,0.2222222222,0,10
H,1.222222222,1,L,D,D,L,D,L,0.1111111111,-0.2222222222,-0.5555555556,-6
NH,1,0.8888888889,D,L,W,L,L,W,-0.1111111111,-0.3333333333,0,6
H,1.444444444,1.888888889,W,W,L,W,W,W,0.4444444444,1.111111111,-0.1111111111,12
NH,0.4444444444,1,L,D,L,W,L,D,-1,0,-0.4444444444,13
NH,1.333333333,2.444444444,D,W,W,W,W,W,0.3333333333,1.666666667,-0.3333333333,4
NH,1.222222222,0.7777777778,L,W,D,W,D,L,-0.1111111111,-0.6666666667,0,-4
H,0.4444444444,1.111111111,L,L,L,L,L,L,-1.333333333,-0.8888888889,-0.2222222222,3
H,1.4,0.4,W,D,L,L,L,D,0.4,-1.1,0.6,-14
H,2.3,0.7,D,W,W,W,L,L,1.5,-1,0.7,-15
NH,1.2,1.4,W,W,L,W,L,D,0.2,0.3,0.2,-7
NH,1.1,1.9,D,D,W,W,W,L,0,1.5,-0.6,8
NH,0.9,1,L,L,D,D,D,L,-0.4,-0.1,-0.4,1
H,1,1.4,W,W,D,D,W,W,-0.5,0.1,0,8
NH,1.1,1.6,L,W,L,W,W,W,-0.2,0.5,-0.5,-4
NH,1,1.1,L,L,L,L,L,W,-1,-0.2,-0.4,9
H,1.7,1.3,L,W,W,D,D,W,0.9,0.3,0.2,-6
NH,0.9,0.8,D,L,L,L,L,W,-0.3,-0.9,0.2,-3
H,0.3636363636,1,L,L,L,L,D,D,-1.272727273,-0.09090909091,-0.3636363636,2
NH,1.272727273,2.363636364,L,D,W,W,D,W,0,1.454545455,-0.4545454545,-1
H,1.181818182,0.8181818182,L,D,D,L,D,L,0.1818181818,-0.4545454545,0.3636363636,-4
NH,0.6363636364,1.818181818,L,W,L,W,L,W,-1,0.9090909091,-0.8181818182,17
H,2,0.8181818182,W,W,W,L,L,L,1.454545455,-0.4545454545,1,-10
NH,1.545454545,0.9090909091,D,W,W,L,L,L,0.4545454545,-1,0.9090909091,-2
NH,1,1.181818182,W,L,L,D,W,W,-0.6363636364,0.1818181818,-0.09090909091,9
H,1.363636364,1.545454545,D,W,L,W,W,D,0.2727272727,0.6363636364,-0.1818181818,8
NH,1.272727273,1.090909091,W,L,L,D,L,W,-0.09090909091,-0.1818181818,0,-3
NH,1.181818182,1.181818182,W,D,D,W,W,W,0,-0.3636363636,-0.1818181818,7
NH,1.416666667,1.333333333,L,W,W,W,L,D,0.5,0.25,-0.08333333333,-3
H,2.416666667,1.083333333,W,W,D,L,W,D,1.416666667,-0.1666666667,0.6666666667,-14
H,1.166666667,1.5,D,D,W,D,D,W,0.1666666667,0.4166666667,-0.25,-8
NH,0.75,1,L,L,L,D,W,L,-0.5833333333,-0.5833333333,-0.5,4
H,1.75,1.5,D,W,L,W,D,W,0.8333333333,0.3333333333,0.1666666667,-11
H,1.333333333,0.6666666667,W,W,W,D,L,W,-0.1666666667,-0.9166666667,0.75,-8
NH,1.25,0.5833333333,W,D,L,W,L,L,-0.08333333333,-1.083333333,0.25,-9
H,0.75,1.166666667,L,L,D,L,L,D,-0.5,-0.08333333333,-0.5,9
NH,0.9166666667,1.166666667,L,L,D,L,W,L,-0.1666666667,-0.1666666667,-0.08333333333,10
NH,0.9166666667,2.083333333,D,L,L,W,W,W,-0.9166666667,1.5,-0.9166666667,7
NH,0.7692307692,0.9230769231,W,W,L,D,D,L,-0.9230769231,-0.8461538462,0.3076923077,3
H,1.076923077,1.153846154,L,L,L,L,W,D,-0.2307692308,-0.1538461538,-0.2307692308,-7
H,1.461538462,0.8461538462,W,W,L,L,L,L,0.3076923077,-0.2307692308,0.4615384615,-9
H,0.6153846154,0.7692307692,L,D,L,D,L,L,-0.9230769231,-0.5384615385,0.2307692308,0
NH,1,2.461538462,D,D,W,W,W,W,-0.5384615385,1.461538462,-0.6153846154,11
NH,1.384615385,0.9230769231,L,W,D,W,L,L,0.2307692308,-0.3076923077,0.2307692308,1
NH,1,1.307692308,L,L,W,L,L,W,-0.3076923077,0.3846153846,-0.1538461538,13
H,1.384615385,1.461538462,L,D,D,W,W,W,0.3076923077,-0.07692307692,-0.5384615385,3
NH,2,1.846153846,D,W,W,W,D,W,1.384615385,0.8461538462,0.2307692308,7
H,1.307692308,1.307692308,W,L,W,W,D,D,-0.07692307692,0.2307692308,-0.3846153846,1
NH,0.7857142857,1.357142857,D,W,W,L,W,W,-0.8571428571,-0.1428571429,-0.3571428571,8
NH,0.9285714286,0.9285714286,D,W,L,D,D,D,-0.2857142857,-0.7857142857,0.1428571429,-4
NH,0.7142857143,1.214285714,L,D,L,W,L,L,-0.5714285714,-0.1428571429,-0.2142857143,16
H,1.571428571,1.071428571,W,W,W,L,L,W,0.5,-0.2142857143,0.4285714286,-2
H,1.357142857,0.7857142857,D,L,W,W,L,D,0.2142857143,-0.7857142857,0.07142857143,-6
NH,0.9285714286,1.5,L,L,L,W,L,D,-0.3571428571,0.3571428571,-0.2857142857,4
H,1.428571429,1.857142857,W,L,L,L,D,W,0.4285714286,1.071428571,-0.07142857143,-4
H,2.357142857,1.428571429,D,W,W,W,W,L,1.357142857,0,0.1428571429,-3
NH,1.214285714,0.7857142857,L,W,D,L,L,L,0.1428571429,-0.4285714286,0.5,-11
NH,1,1.928571429,D,D,D,W,W,D,-0.5,1,-0.2857142857,13
NH,0.8,0.8666666667,D,L,L,L,L,L,-0.4,-0.4,-0.1333333333,-1
NH,1.333333333,0.9333333333,W,W,L,L,D,D,0,-0.6666666667,0,-12
H,2,1.2,W,W,W,D,L,W,1.133333333,0.1333333333,0.4666666667,-4
H,1.333333333,2.4,D,L,W,W,D,W,-0.1333333333,1.466666667,-0.2,7
H,0.7333333333,0.8,L,W,L,D,D,W,-0.8666666667,-0.8,-0.2666666667,0
H,1,1.533333333,L,L,L,W,W,L,-0.2666666667,0.4666666667,-0.3333333333,5
NH,1.333333333,0.8666666667,L,W,W,L,D,W,-0.2,-0.3333333333,0.3333333333,-5
H,1.066666667,0.6666666667,W,D,D,L,L,D,-0.6666666667,-0.6666666667,0.3333333333,-3
H,1.6,1.466666667,W,W,L,W,D,L,0.4,0.3333333333,0,1
NH,1.733333333,1.666666667,L,L,D,W,W,W,0.9333333333,0.5333333333,-0.3333333333,1
H,1.4375,1.4375,L,W,W,W,D,L,0.375,-0.0625,-0.25,-6
H,0.75,1.625,L,D,D,L,L,L,-0.875,0.8125,0.25,10
H,2.25,0.8125,L,W,D,D,D,L,1.3125,-0.375,0.5,-13
NH,0.875,1.125,D,L,D,W,L,L,-0.3125,-0.1875,-0.0625,2
NH,0.625,2.0625,L,L,L,W,W,W,-0.6875,1.125,-0.75,17
NH,0.9375,1.6875,D,L,D,W,W,W,-0.625,0.5,-0.375,1
H,0.875,1.1875,D,L,L,W,W,D,-0.375,-0.5625,-0.5,2
H,1.75,1.3125,W,W,W,D,W,W,0.5625,0,0.5,5
NH,1.375,1.3125,L,W,D,D,L,W,0.1875,-0.1875,0,6
H,1.125,0.875,L,D,L,W,L,W,0.0625,-0.6875,-0.125,-13
NH,1.117647059,1.823529412,L,W,W,W,W,W,-0.5882352941,0.7058823529,-0.4117647059,8
NH,0.7647058824,1.294117647,L,D,D,L,L,W,-0.4705882353,0.1176470588,-0.1176470588,4
H,2.117647059,0.8823529412,W,W,W,D,D,L,1.117647059,-0.2941176471,0.5294117647,-10
H,0.8235294118,1,L,W,L,W,D,L,-0.7647058824,-0.2941176471,0.1176470588,1
